timestamp,fz,ty,pos1_x,pos1_y,pos2_x,pos2_y,mag0_x,mag0_y,mag0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,mag3_x,mag3_y,mag3_z,mag4_x,mag4_y,mag4_z
1762753110.3532796,0.20875288713677215,-0.0028604073416442196,3,1,3,3,-6.719946289062591,-8.160009765624977,15.488037109375,-2.3999877929687727,0.480010986328125,24.00634765625,1.43994140625,-9.5999755859375,28.652880859374818,-4.800097656249818,-2.400146484375,8.518420410156295,-0.47998657226560226,19.67995605468741,-4.646240234375
1762753110.4651804,0.15990815301877176,-0.0024516667302664757,3,1,3,3,-9.119970703125091,-5.759985351562477,19.360107421875,-4.800012207031273,5.279998779296875,24.00634765625,6.239990234375,-7.2000732421875,32.52470703124982,-7.199999999999818,0.0,8.518420410156295,-5.280004882812477,29.28005371093741,-8.518310546875
1762753110.968515,0.22757363282061355,-0.0025536195633238095,3,1,3,3,-4.319921875000091,-5.759985351562477,15.488037109375,-4.800012207031273,5.279998779296875,24.00634765625,-3.3599853515625,-9.5999755859375,28.652880859374818,-7.199999999999818,2.39990234375,8.518420410156295,1.9200073242187727,24.48000488281241,-4.646240234375
1762753111.1416483,0.21010942167433355,-0.002583138113248974,3,1,3,3,-6.719946289062591,-3.3600219726562273,11.615966796875,-2.3999877929687727,2.8800048828125,24.00634765625,1.43994140625,-4.800048828125,24.780810546874818,-4.800097656249818,0.0,4.6464111328125455,-2.8800109863281023,26.88002929687491,-0.7744140625
1762753111.2375073,0.17524289739432275,-0.0023559191822459273,3,1,3,3,-11.519995117187591,-5.759985351562477,11.615966796875,-4.800012207031273,5.279998779296875,20.13427734375,1.43994140625,-7.2000732421875,32.52470703124982,-7.199999999999818,-2.400146484375,0.7744018554687955,-0.47998657226560226,29.28005371093741,-4.646240234375
1762753111.944333,0.2240281614748904,-0.002446444526843529,3,1,3,3,-6.719946289062591,-3.3600219726562273,15.488037109375,-2.3999877929687727,5.279998779296875,35.622314453125,3.8399658203125,-7.2000732421875,28.652880859374818,-7.199999999999818,0.0,8.518420410156295,-0.47998657226560226,29.28005371093741,-4.646240234375
1762753112.5346928,0.5258298669773802,-0.0025394243494510508,3,1,3,3,-9.119970703125091,-8.160009765624977,7.744140625,6.1035156022626325e-06,2.8800048828125,20.13427734375,6.239990234375,-7.2000732421875,32.52470703124982,-7.199999999999818,0.0,8.518420410156295,-0.47998657226560226,24.48000488281241,-8.518310546875
1762753112.6466901,0.4231830845187081,-0.0025138652606203657,3,1,3,3,-4.319921875000091,-3.3600219726562273,15.488037109375,-4.800012207031273,7.67999267578125,27.87841796875,6.239990234375,-4.800048828125,40.26884765624982,-4.800097656249818,-2.400146484375,8.518420410156295,1.9200073242187727,24.48000488281241,-8.518310546875
1762753112.739887,0.3853911279273429,-0.002373525906201543,3,1,3,3,-11.519995117187591,-5.759985351562477,15.488037109375,-4.800012207031273,5.279998779296875,24.00634765625,3.8399658203125,0.0,32.52470703124982,-9.600146484374818,2.39990234375,4.6464111328125455,-2.8800109863281023,29.28005371093741,-4.646240234375
1762753112.8358285,0.5614184918057934,-0.0018817022857798105,3,1,3,3,-9.119970703125091,-0.9599975585937273,15.488037109375,-4.800012207031273,2.8800048828125,20.13427734375,1.43994140625,-7.2000732421875,32.52470703124982,-9.600146484374818,-2.400146484375,4.6464111328125455,-2.8800109863281023,26.88002929687491,-0.7744140625
1762753113.2393198,0.4658113676134853,-0.002759594976913959,3,1,3,3,-9.119970703125091,-0.9599975585937273,7.744140625,-4.800012207031273,5.279998779296875,24.00634765625,6.239990234375,-7.2000732421875,36.39677734374982,-9.600146484374818,0.0,4.6464111328125455,-5.280004882812477,19.67995605468741,-12.390380859375
1762753113.5348375,0.5162010020558364,-0.003207166892293732,3,1,3,3,-9.119970703125091,-3.3600219726562273,19.360107421875,-2.3999877929687727,5.279998779296875,24.00634765625,6.239990234375,-7.2000732421875,36.39677734374982,-7.199999999999818,0.0,8.518420410156295,-0.47998657226560226,29.28005371093741,-4.646240234375
1762753113.7382514,0.6021391376579679,-0.0031860586944701987,3,1,3,3,-9.119970703125091,-3.3600219726562273,19.360107421875,-4.800012207031273,5.279998779296875,24.00634765625,3.8399658203125,-9.5999755859375,32.52470703124982,-9.600146484374818,-2.400146484375,4.6464111328125455,-2.8800109863281023,26.88002929687491,-0.7744140625
1762753113.9395747,0.5547502080050096,-0.0022760372534973245,3,1,3,3,-6.719946289062591,1.4400268554687727,11.615966796875,-2.3999877929687727,5.279998779296875,27.87841796875,1.43994140625,-4.800048828125,32.52470703124982,-4.800097656249818,-4.800048828125,8.518420410156295,-2.8800109863281023,29.28005371093741,-8.518310546875
1762753114.238763,0.832705536609216,-0.005860241127632386,3,1,3,3,-9.119970703125091,-3.3600219726562273,11.615966796875,-4.800012207031273,7.67999267578125,24.00634765625,1.43994140625,-7.2000732421875,32.52470703124982,-7.199999999999818,-2.400146484375,4.6464111328125455,-0.47998657226560226,26.88002929687491,-4.646240234375
1762753114.4420445,0.602778539853721,-0.0043458340698094115,3,1,3,3,-11.519995117187591,-3.3600219726562273,19.360107421875,-4.800012207031273,2.8800048828125,20.13427734375,1.43994140625,-7.2000732421875,28.652880859374818,-9.600146484374818,0.0,4.6464111328125455,4.320001220703148,29.28005371093741,-4.646240234375
1762753114.5483403,0.6558125243401295,-0.0045372578811018905,3,1,3,3,-11.519995117187591,-5.759985351562477,11.615966796875,-2.3999877929687727,5.279998779296875,20.13427734375,3.8399658203125,-7.2000732421875,28.652880859374818,-7.199999999999818,4.800048828125,8.518420410156295,1.9200073242187727,24.48000488281241,-8.518310546875
1762753114.5915885,0.6044085095681294,-0.004683619330972954,3,1,3,3,-9.119970703125091,-8.160009765624977,15.488037109375,-4.800012207031273,2.8800048828125,27.87841796875,3.8399658203125,-2.4000244140625,28.652880859374818,-7.199999999999818,-2.400146484375,12.390429687500045,-0.47998657226560226,22.07998046874991,-8.518310546875
1762753114.738062,0.5916103691212827,-0.004955789043539187,3,1,3,3,-9.119970703125091,-8.160009765624977,11.615966796875,-2.3999877929687727,5.279998779296875,20.13427734375,1.43994140625,-7.2000732421875,36.39677734374982,-9.600146484374818,4.800048828125,12.390429687500045,1.9200073242187727,24.48000488281241,-8.518310546875
1762753114.8464217,0.5775392383405862,-0.004156202455795105,3,1,3,3,-6.719946289062591,-0.9599975585937273,19.360107421875,6.1035156022626325e-06,2.8800048828125,27.87841796875,1.43994140625,-4.800048828125,36.39677734374982,-7.199999999999818,0.0,12.390429687500045,1.9200073242187727,29.28005371093741,-8.518310546875
1762753114.876218,0.4915949322502969,-0.0038793656852304827,3,1,3,3,-9.119970703125091,-3.3600219726562273,15.488037109375,-4.800012207031273,2.8800048828125,27.87841796875,3.8399658203125,-4.800048828125,32.52470703124982,-9.600146484374818,-2.400146484375,4.6464111328125455,-0.47998657226560226,26.88002929687491,-4.646240234375
1762753114.9859986,0.45977590816954217,-0.004129904329908161,3,1,3,3,-9.119970703125091,-5.759985351562477,15.488037109375,6.1035156022626325e-06,7.67999267578125,24.00634765625,1.43994140625,-9.5999755859375,32.52470703124982,-9.600146484374818,0.0,8.518420410156295,-0.47998657226560226,24.48000488281241,-4.646240234375
1762753115.1454096,0.32413781096563943,-0.0034045128129694758,3,1,3,3,-9.119970703125091,-5.759985351562477,11.615966796875,-2.3999877929687727,5.279998779296875,31.75048828125,3.8399658203125,-7.2000732421875,36.39677734374982,-4.800097656249818,0.0,8.518420410156295,1.9200073242187727,24.48000488281241,-0.7744140625
1762753115.2395015,0.4071626436703434,-0.003855894778560413,3,1,3,3,-4.319921875000091,-3.3600219726562273,15.488037109375,-2.3999877929687727,2.8800048828125,27.87841796875,-0.9599609375,0.0,36.39677734374982,-9.600146484374818,2.39990234375,12.390429687500045,-0.47998657226560226,26.88002929687491,-4.646240234375
1762753115.3336763,0.4089588877763395,-0.0036991921824054393,3,1,3,3,-1.920019531250091,-3.3600219726562273,19.360107421875,-2.3999877929687727,10.079986572265625,35.622314453125,3.8399658203125,2.4000244140625,40.26884765624982,-14.399951171874818,-7.199951171875,0.7744018554687955,1.9200073242187727,26.88002929687491,6.9697265625
1762753115.4075944,0.3779085914016457,-0.003573951716466201,3,1,3,3,7.680078124999909,-5.759985351562477,30.97607421875,9.600012207031227,7.67999267578125,43.366455078125,1.43994140625,19.199951171875,55.75688476562482,-24.000048828124818,-12.0,-3.0976074218749545,-5.280004882812477,36.48000488281241,14.713623046875
1762753115.5373669,0.01759280353872894,-0.002510945862210426,3,1,3,3,26.88002929687491,-8.160009765624977,38.719970703125,26.400030517578102,12.480010986328125,62.726318359375,-3.3599853515625,43.199951171875,86.73271484374982,-45.60014648437482,-24.0,-6.9696166992187045,-17.280004882812477,41.28005371093741,37.94580078125
1762753116.046076,-0.26234048964671963,-0.0019060159757611234,3,1,3,3,53.28005371093741,-12.959997558593727,69.696044921875,33.5999816894531,12.480010986328125,85.95849609375,-3.3599853515625,79.199951171875,129.32475585937482,-72.00004882812482,-45.60009765625,-10.841564941406205,-29.280004882812477,55.67995605468741,57.3056640625
1762753116.236772,-0.1871141592881788,-0.0007325239847439025,3,1,3,3,53.28005371093741,-20.160009765624977,73.568115234375,36.0000061035156,10.079986572265625,85.95849609375,-5.760009765625,86.39990234375,137.06889648437482,-64.80009765624982,-36.0,-14.713574218749955,-26.880010986328102,55.67995605468741,68.921630859375
1762753117.4415715,0.44463397308836083,-0.0030285124897857685,3,1,3,3,7.680078124999909,-5.759985351562477,27.10400390625,12.000006103515602,7.67999267578125,39.494384765625,3.8399658203125,21.5999755859375,55.75688476562482,-28.800097656249818,-12.0,4.6464111328125455,-10.079992675781227,34.07998046874991,18.585693359375
1762753117.546481,0.2287096291476182,-0.002102402731899701,3,1,3,3,7.680078124999909,-8.160009765624977,27.10400390625,7.199987792968727,2.8800048828125,35.622314453125,3.8399658203125,21.5999755859375,59.62871093749982,-24.000048828124818,-14.400146484375,0.7744018554687955,-7.679998779296852,36.48000488281241,10.841796875
1762753117.6520522,0.3678898680643664,-0.002624797516871466,3,1,3,3,14.880029296874909,-10.559973144531227,38.719970703125,16.799993896484352,7.67999267578125,58.8544921875,-0.9599609375,33.60009765625,86.73271484374982,-40.80009765624982,-21.60009765625,-6.9696166992187045,-12.479986572265602,43.67995605468741,26.32958984375
1762753117.7617047,0.17643275542811598,-0.00137583376518751,3,1,3,3,26.88002929687491,-10.559973144531227,54.2080078125,21.599981689453102,5.279998779296875,58.8544921875,-0.9599609375,45.60009765625,102.22075195312482,-48.00004882812482,-24.0,-10.841564941406205,-14.880010986328102,48.48000488281241,41.817626953125
1762753118.2454543,-0.2756797419325812,-0.0010109117800506811,3,1,3,3,58.07998046874991,-22.559973144531227,89.05615234375,40.79999389648435,22.079986572265625,93.702392578125,-15.3599853515625,88.800048828125,160.30083007812482,-93.60014648437482,-52.800048828125,-26.329602050781205,-26.880010986328102,70.07998046874991,80.53759765625
1762753118.4461308,-0.4348438351721231,-0.002129395756287131,3,1,3,3,72.48000488281241,-27.360021972656227,100.672119140625,43.20001831054685,19.67999267578125,113.0625,-12.9599609375,110.39990234375,187.40483398437482,-110.39995117187482,-64.800048828125,-30.201611328124955,-36.4799865722656,82.07998046874991,80.53759765625
1762753118.540351,-0.5879043065502736,-0.002834707384933807,3,1,3,3,86.88002929687491,-29.759985351562477,108.416015625,48.0000061035156,22.079986572265625,120.806396484375,-17.760009765625,132.0,210.63676757812482,-122.39995117187482,-74.400146484375,-37.945568847656205,-46.07999267578123,84.48000488281241,96.025634765625
1762753118.6474862,-0.9501645692957313,-0.00488050127989446,3,1,3,3,82.07998046874991,-27.360021972656227,108.416015625,48.0000061035156,19.67999267578125,120.806396484375,-15.3599853515625,136.800048828125,210.63676757812482,-124.80009765624982,-84.0,-37.945568847656205,-41.28000488281248,82.07998046874991,99.897705078125
1762753118.8356428,-0.8043414962070096,-0.004174386203638922,3,1,3,3,94.07998046874991,-29.759985351562477,116.159912109375,45.5999816894531,24.480010986328125,128.55029296875,-20.1600341796875,136.800048828125,226.12480468749982,-134.39995117187482,-84.0,-45.689587402343705,-48.4799865722656,86.88002929687491,111.513671875
1762753119.0402915,-0.9888366579684915,-0.009739576521696134,3,1,3,3,91.68007812499991,-46.55997314453123,123.904052734375,48.0000061035156,-18.720001220703125,113.0625,-0.9599609375,165.60009765625,253.22880859374982,-122.39995117187482,-81.60009765625,-18.585583496093705,-65.28000488281248,86.88002929687491,115.3857421875
1762753119.2451277,-0.5114871550092333,-0.007009734931415209,3,1,3,3,60.48000488281241,-24.959997558593727,89.05615234375,38.4000305175781,5.279998779296875,97.574462890625,-3.3599853515625,103.199951171875,164.17290039062482,-88.80009765624982,-52.800048828125,-10.841564941406205,-41.28000488281248,67.67995605468741,76.665771484375
1762753119.3366838,-0.25778533035312884,-0.00686888975220783,3,1,3,3,77.28005371093741,-27.360021972656227,96.800048828125,45.5999816894531,12.480010986328125,109.1904296875,-12.9599609375,127.199951171875,199.02080078124982,-108.00004882812482,-67.199951171875,-34.073559570312455,-43.67999877929685,77.28005371093741,92.15380859375
1762753119.445148,-0.6649244721071457,-0.0063382484232573765,3,1,3,3,79.68007812499991,-32.16000976562498,100.672119140625,40.79999389648435,7.67999267578125,113.0625,-10.56005859375,122.39990234375,195.14873046874982,-108.00004882812482,-69.60009765625,-34.073559570312455,-38.8800109863281,74.88002929687491,96.025634765625
1762753119.540142,-0.6617624305184667,-0.005796576485181313,3,1,3,3,84.48000488281241,-24.959997558593727,100.672119140625,43.20001831054685,12.480010986328125,113.0625,-10.56005859375,127.199951171875,195.14873046874982,-112.80009765624982,-76.800048828125,-37.945568847656205,-46.07999267578123,74.88002929687491,96.025634765625
1762753119.634648,-0.7422333336770166,-0.006231254043443147,3,1,3,3,86.88002929687491,-32.16000976562498,108.416015625,48.0000061035156,17.279998779296875,116.934326171875,-15.3599853515625,146.39990234375,214.50883789062482,-124.80009765624982,-81.60009765625,-37.945568847656205,-48.4799865722656,82.07998046874991,103.769775390625
1762753119.9464264,-1.2286120205609716,-0.004638873925286206,3,1,3,3,108.48000488281241,-27.360021972656227,116.159912109375,60.0000061035156,29.279998779296875,132.42236328125,-24.9599609375,160.800048828125,233.86870117187482,-148.80009765624982,-98.400146484375,-49.561596679687455,-48.4799865722656,91.67995605468741,123.129638671875
1762753120.040241,-1.1946527156139073,-0.004951427937009734,3,1,3,3,108.48000488281241,-29.759985351562477,123.904052734375,60.0000061035156,34.079986572265625,128.55029296875,-22.56005859375,163.199951171875,233.86870117187482,-158.39995117187482,-100.800048828125,-61.177563476562455,-50.8800109863281,89.28005371093741,119.2578125
1762753120.1458623,-1.226050369193381,-0.004809301538694612,3,1,3,3,113.28005371093741,-32.16000976562498,127.776123046875,62.4000305175781,36.480010986328125,136.29443359375,-24.9599609375,165.60009765625,249.35673828124982,-165.60014648437482,-105.60009765625,-61.177563476562455,-48.4799865722656,98.88002929687491,123.129638671875
1762753120.239386,-1.457868019197599,-0.005079142369103717,3,1,3,3,125.28005371093741,-39.36002197265623,135.52001953125,69.5999816894531,29.279998779296875,147.910400390625,-24.9599609375,184.800048828125,272.5886718749998,-175.19999999999982,-112.800048828125,-68.92158203124995,-60.4799865722656,106.07998046874991,138.61767578125
1762753120.4412136,-1.7036679615873598,-0.004707351154087117,3,1,3,3,161.2800537109374,-53.75998535156248,174.239990234375,100.79999389648435,43.67999267578125,182.75830078125,-51.3599853515625,223.199951171875,322.9248535156248,-194.39995117187482,-98.400146484375,-72.7935913085937,-77.28000488281248,130.0799804687499,181.209716796875
1762753120.5492225,-1.7051999344046243,-0.00516318542212733,3,1,3,3,149.2800537109374,-48.95999755859373,162.6240234375,98.4000305175781,46.08001708984375,175.014404296875,-39.3599853515625,213.60009765625,307.4368164062498,-180.00004882812482,-91.199951171875,-72.7935913085937,-70.07999267578123,118.07998046874991,177.337646484375
1762753120.6457448,-1.4975299453190658,-0.004954493290410564,3,1,3,3,156.4800048828124,-51.36002197265623,162.6240234375,103.20001831054685,46.08001708984375,171.142333984375,-41.760009765625,218.39990234375,303.5647460937498,-180.00004882812482,-91.199951171875,-80.5376098632812,-72.4799865722656,120.48000488281241,177.337646484375
1762753120.8470128,-1.5302998048501408,-0.004962518350022467,3,1,3,3,154.0799804687499,-48.95999755859373,158.751953125,103.20001831054685,43.67999267578125,182.75830078125,-41.760009765625,220.800048828125,299.6926757812498,-177.60014648437482,-98.400146484375,-80.5376098632812,-74.8800109863281,113.28005371093741,185.081787109375
1762753120.9374285,-1.5097817362024797,-0.00558176196332613,3,1,3,3,156.4800048828124,-46.55997314453123,158.751953125,98.4000305175781,50.8800048828125,178.886474609375,-41.760009765625,218.39990234375,307.4368164062498,-184.80009765624982,-105.60009765625,-84.4095581054687,-72.4799865722656,122.88002929687491,177.337646484375
1762753121.0466828,-1.7238995378433541,-0.0039435508583552875,3,1,3,3,163.6800781249999,-48.95999755859373,166.49609375,105.5999816894531,58.08001708984375,182.75830078125,-39.3599853515625,225.60009765625,307.4368164062498,-192.00004882812482,-100.800048828125,-88.28156738281245,-70.07999267578123,120.48000488281241,185.081787109375
