timestamp,position,x_pos,y_pos,fx,fy,fz,tx,ty,tz,mag0_x,mag0_y,mag0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,mag3_x,mag3_y,mag3_z,mag4_x,mag4_y,mag4_z
1761630256.150917,7,1,3,0.22817332562768367,0.029666747199105392,0.24724558651327302,-0.0006821234758306568,2.0473653890184314e-05,0.001185038608215087,27.359936523437455,-5.7600585937500455,17.811279296875,13.920007324218773,-1.9200012207031136,17.036865234375,2.4000244140625,43.199951171875,38.72021484375,-14.880126953125,-23.03994140624991,-7.7440185546875,-11.520007324218739,6.2400024414062045,22.45751953125
1761630256.379764,7,1,3,0.13596323411055894,0.15609304179972394,0.35545027121970396,0.0001942353458147775,-2.3045648917740364e-05,0.000904170295183612,22.560009765624955,-3.3600341796875455,17.811279296875,13.920007324218773,-4.319995117187489,20.908935546875,7.2000732421875,48.0,42.592041015625,-14.880126953125,-18.24013671874991,-3.87200927734375,-13.920001220703114,11.039990234374955,22.45751953125
1761630256.5817177,7,1,3,0.2408704981603098,0.21678170964998525,0.3354224458267486,0.00037764110884759127,-0.0013165567672860133,0.0011261712411892444,24.960034179687455,-5.7600585937500455,21.68310546875,16.319970703125023,-4.319995117187489,17.036865234375,0.0,40.800048828125,38.72021484375,-17.280029296875,-20.64003906249991,0.0,-13.920001220703114,11.039990234374955,26.32958984375
1761630256.6907625,7,1,3,0.1881728125329735,0.13734690654465292,0.3526885485722868,-0.00011194371938679903,-0.0007562360002421147,0.000981228624380964,22.560009765624955,-10.559985351562545,21.68310546875,13.920007324218773,-4.319995117187489,20.908935546875,2.4000244140625,40.800048828125,38.72021484375,-19.679931640625,-20.64003906249991,-3.87200927734375,-11.520007324218739,6.2400024414062045,22.45751953125
1761630256.7867799,7,1,3,0.2476905297127831,0.1659935273964032,0.36635757461574364,0.00012801249293632614,0.00022591672493337846,0.0011409008847253577,20.159985351562455,-8.159960937500045,21.68310546875,13.920007324218773,-4.319995117187489,17.036865234375,4.800048828125,40.800048828125,38.72021484375,-17.280029296875,-20.64003906249991,-3.87200927734375,-13.920001220703114,3.8399780273437045,18.58544921875
1761630256.8939116,7,1,3,0.13857963147415628,0.2242584633492423,0.3219648853251293,0.00022613921794816753,3.6266169555422946e-05,0.000495442093323844,27.359936523437455,-5.7600585937500455,17.811279296875,16.319970703125023,-6.719989013671864,17.036865234375,0.0,40.800048828125,34.84814453125,-14.880126953125,-23.03994140624991,-3.87200927734375,-13.920001220703114,11.039990234374955,18.58544921875
1761630257.0036075,7,1,3,0.18664412999149493,0.12768437641183508,0.40430120969535666,0.00015856813925299064,-0.0007297349213433548,0.0009235290244306496,27.359936523437455,-5.7600585937500455,17.811279296875,13.920007324218773,-4.319995117187489,24.78076171875,4.800048828125,43.199951171875,38.72021484375,-19.679931640625,-23.03994140624991,-7.7440185546875,-11.520007324218739,11.039990234374955,22.45751953125
1761630257.1462262,7,1,3,0.15263518786503777,0.15781463092829945,0.42385319100544255,0.00039340643494496135,-0.000617399522870912,0.00046000611616096133,27.359936523437455,-5.7600585937500455,21.68310546875,13.920007324218773,-1.9200012207031136,28.65283203125,7.2000732421875,40.800048828125,38.72021484375,-19.679931640625,-20.64003906249991,7.7440185546875,-13.920001220703114,11.039990234374955,22.45751953125
1761630257.2053165,7,1,3,0.15999101304494126,0.12168870576414922,0.40558275466784605,0.00026611088792967376,-0.0002138495943060667,0.0007688786955198451,27.359936523437455,-10.559985351562545,17.811279296875,16.319970703125023,-1.9200012207031136,13.164794921875,4.800048828125,45.60009765625,42.592041015625,-19.679931640625,-23.03994140624991,-3.87200927734375,-11.520007324218739,6.2400024414062045,22.45751953125
1761630257.3480434,7,1,3,0.17677648468175416,0.16340522204684343,0.373521154819745,0.0007736629501645426,-0.0008315164802985276,0.0008339308175104564,27.359936523437455,-8.159960937500045,17.811279296875,13.920007324218773,-1.9200012207031136,20.908935546875,2.4000244140625,40.800048828125,38.72021484375,-17.280029296875,-23.03994140624991,0.0,-16.31999511718749,11.039990234374955,18.58544921875
